"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"ASC_CAR",0.322408225876635,NA,NA,NA,NA
"ASC_TRAIN",-0.580646027153742,NA,NA,NA,NA
"ASC_SM",0,NA,NA,NA,NA
"B_COST",-1.73800429968684,NA,NA,NA,NA
"B_TIME",-3.32313669614011,NA,NA,NA,NA
"B_TIME_S",3.61221231408775,NA,NA,NA,NA
