"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"ASC_CAR",0.323518091808222,NA,NA,NA,NA
"ASC_TRAIN",-0.58142962346489,NA,NA,NA,NA
"ASC_SM",0,NA,NA,NA,NA
"B_COST",-1.73997579425194,NA,NA,NA,NA
"B_TIME",-3.34198376797461,NA,NA,NA,NA
"B_TIME_S",3.61074690281509,NA,NA,NA,NA
