"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"ASC_CAR",0.185656529152602,0.0592426465606304,3.13383246581661,0.118937858453542,1.56095402730932
"ASC_TRAIN",-0.528081516446589,0.0833384759974682,-6.33658715408513,0.15590905883295,-3.38711246414748
"ASC_SM",0,NA,NA,NA,NA
"B_COST",-2.49599891115846,0.117546163245842,-21.2342014595424,0.167089931141238,-14.9380569739337
"B_COST_S",1.68922600407879,0.114388573867033,14.7674365277285,0.222279123342919,7.59957110984619
"B_TIME",-3.57310693998136,0.219190410510072,-16.3013834942253,0.275950718649578,-12.9483516385357
"B_TIME_S",3.89876116589644,0.195581687738655,19.934183056576,0.260004930205316,14.9949509142682
